customerID,tenure,MonthlyCharges,SeniorCitizen,gender,Partner,Dependents,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines
9ad7478b,66,85.88873864212319,0,Male,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),No,No,No
b072a955,17,21.5088337315269,0,Female,Yes,Yes,No,Month-to-month,No,Mailed check,No,No,Yes
7d311580,0,21.415904097620565,0,Female,Yes,No,No,Month-to-month,Yes,Mailed check,No,No,No
04bbf331,0,18.01608499863903,0,Female,No,No,No,Month-to-month,Yes,Mailed check,No,Yes,Yes
fc17e7ef,48,56.58594633495639,0,Male,No,No,DSL,Two year,Yes,Bank transfer (automatic),No,No,Yes
e84d6bce,67,113.58977771643309,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,Yes
d27b5f4f,5,92.19801141921383,1,Male,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes
ba99993d,9,20.361276240661855,0,Female,No,No,No,Month-to-month,No,Mailed check,No,Yes,No
b2c50094,20,19.912985639715533,0,Male,Yes,Yes,No,Two year,No,Mailed check,No,No,No
4f689fe3,66,73.09479696298386,0,Male,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),Yes,Yes,Yes
da94a88a,0,77.09583136573465,0,Female,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
0e8e1469,2,20.122602837610295,0,Male,No,No,No,Month-to-month,No,Mailed check,No,Yes,Yes
5cc52116,56,99.83752016750209,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
5fa5f17b,51,39.97596156891192,0,Male,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),No,No,Yes
22eed29b,0,68.92511283849801,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
08e522cb,10,19.81540431046997,0,Female,No,No,No,Month-to-month,No,Mailed check,No,No,No
d75040d6,15,46.04099265401447,0,Male,Yes,No,DSL,Month-to-month,Yes,Mailed check,No,Yes,Yes
622843f5,4,18.892094229667638,0,Female,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,Yes,Yes
a6da2130,57,98.33223866609877,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
b927cb9b,71,38.01711742081186,0,Male,Yes,Yes,DSL,Two year,No,Mailed check,No,Yes,No
ce8bf7da,70,94.45302527106179,0,Male,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
573f4f07,6,20.619440549497074,0,Male,No,No,No,One year,Yes,Mailed check,No,No,Yes
3901a09c,4,26.285907710748383,0,Female,Yes,No,DSL,Month-to-month,Yes,Electronic check,No,Yes,Yes
1e39e5e5,29,77.77832646863376,1,Female,Yes,No,Fiber optic,Month-to-month,No,Electronic check,Yes,No,Yes
54716d8b,52,66.88415525411463,0,Female,Yes,No,Fiber optic,Month-to-month,No,Mailed check,No,No,Yes
49a9e1f4,35,106.30865481407791,1,Female,No,No,Fiber optic,One year,Yes,Electronic check,No,No,No
0ef5d31c,44,105.29321454495934,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,No,No
f0ddc08c,0,41.09287249950365,0,Male,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No
018b0c75,22,75.33415416841608,0,Female,No,No,DSL,Month-to-month,Yes,Credit card (automatic),No,Yes,No
94a7ee16,0,46.77666091573303,1,Male,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
7205d755,21,102.66436805642189,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
c597a3ab,52,114.1401334746532,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
9aba37a9,13,61.207866829395975,0,Male,No,No,DSL,Month-to-month,Yes,Electronic check,No,Yes,Yes
81c42abf,6,55.987924368933804,0,Male,Yes,Yes,DSL,Month-to-month,No,Mailed check,No,No,No
a9f1e7ee,33,58.838340836060006,0,Female,No,No,DSL,Month-to-month,Yes,Mailed check,No,No,Yes
9a64d054,19,78.62866721065222,1,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,Yes,No
00c3d503,5,66.6920612804826,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
c39de732,3,40.511694735552695,0,Male,No,No,DSL,Month-to-month,No,Mailed check,Yes,Yes,Yes
b2709f5f,6,68.02100179191044,1,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,No,No
17825dfd,70,121.91530650280622,0,Male,Yes,No,Fiber optic,Two year,No,Credit card (automatic),No,Yes,Yes
05cb27ac,25,24.431437481739877,0,Female,Yes,Yes,No,Two year,No,Mailed check,No,Yes,Yes
c817fcb8,71,77.68216550984434,0,Male,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),No,No,Yes
4fb1d1d1,55,21.206068934723245,0,Female,Yes,Yes,No,One year,No,Bank transfer (automatic),No,Yes,Yes
d24bffa7,20,19.908753078291877,0,Female,Yes,No,No,One year,No,Mailed check,No,No,No
057616c7,69,67.95658510709852,0,Female,Yes,No,DSL,Two year,No,Bank transfer (automatic),No,No,No
4de4d796,44,72.28885793897587,0,Female,No,No,Fiber optic,Month-to-month,No,Credit card (automatic),No,No,Yes
eb5ed556,51,98.55285497820616,1,Male,No,No,Fiber optic,One year,Yes,Electronic check,No,Yes,Yes
4e16ae16,0,91.44694635719028,0,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,Yes
402eea8c,4,20.54445415966415,0,Female,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,No
af9e1b41,22,18.729562955302683,0,Male,No,No,No,Month-to-month,No,Mailed check,No,Yes,No
eab8cfb7,58,17.647044193876063,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,No,No
d9df382e,0,41.17262760267213,0,Male,No,No,DSL,Month-to-month,No,Mailed check,No,No,Yes
72397c80,2,75.70262874292128,0,Female,Yes,No,DSL,Month-to-month,No,Credit card (automatic),No,No,Yes
4ceaaa1f,40,86.21863387145017,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,Yes
ec6790b6,39,93.9359978414975,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,No,Yes
187038e5,74,71.25025505814236,0,Male,Yes,No,DSL,Two year,No,Credit card (automatic),No,No,No
a4d28cc8,2,49.48726478099329,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,Yes,No,Yes
da9fb801,3,19.43421467244024,0,Female,No,No,No,Month-to-month,No,Mailed check,No,Yes,No
602dc1bc,1,59.1945860141128,0,Female,Yes,No,DSL,Month-to-month,No,Mailed check,No,No,No
01fcfc44,66,89.10222859223649,0,Female,No,No,Fiber optic,One year,Yes,Bank transfer (automatic),No,Yes,Yes
73584537,71,107.0621224163456,0,Female,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),No,No,Yes
3b12ce67,71,58.21044743839371,0,Female,Yes,No,DSL,Two year,No,Bank transfer (automatic),No,No,No
d57249fa,15,78.10182972773683,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
0a8acea8,47,19.351262672955624,0,Female,Yes,No,No,One year,No,Credit card (automatic),No,Yes,No
cf02cdcf,7,91.08169783972184,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
b5222dff,28,98.93112977980718,0,Male,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),No,Yes,No
c0a2ff15,68,82.3370908604188,0,Male,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),No,No,Yes
4989bbda,55,86.62782079714276,1,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
7e9cbc65,57,101.84086408791927,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
4ba1dd87,12,29.888003393497716,0,Female,Yes,Yes,DSL,One year,No,Credit card (automatic),No,Yes,No
0184bbb2,26,84.79039884447629,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
ea6c9a29,11,45.93168148317993,1,Female,No,No,DSL,Month-to-month,Yes,Electronic check,No,Yes,Yes
3f523200,44,64.30082359472644,0,Male,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),No,No,Yes
5a2bdf90,0,20.870523846313592,0,Female,No,No,No,Month-to-month,No,Mailed check,Yes,Yes,No
9cb3af83,66,94.37614694861655,0,Male,Yes,No,Fiber optic,One year,Yes,Electronic check,Yes,Yes,Yes
7a0a2806,0,52.49105501382611,0,Male,No,No,DSL,Month-to-month,No,Electronic check,No,No,Yes
0126c941,67,18.370568679301677,0,Male,No,No,No,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
d7d71284,4,91.89407116557759,0,Female,No,No,Fiber optic,Month-to-month,Yes,Mailed check,Yes,Yes,No
ff07563b,4,45.81366685746562,0,Male,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
101aa553,10,58.56652955461934,0,Male,No,Yes,DSL,Month-to-month,No,Electronic check,Yes,No,No
97ef5ffa,25,95.05088209002669,0,Male,Yes,No,Fiber optic,Month-to-month,No,Credit card (automatic),No,Yes,Yes
e366662f,8,72.77705612538537,1,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Yes
0d5449af,48,73.9557193374666,0,Male,No,No,DSL,One year,Yes,Bank transfer (automatic),No,No,No
aac0ce0e,47,74.58296992921728,0,Male,Yes,No,DSL,One year,Yes,Credit card (automatic),No,No,Yes
d466a841,3,93.182693810872,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
bcad2181,66,80.90870001239442,0,Female,Yes,Yes,DSL,One year,No,Credit card (automatic),No,No,Yes
17135da8,11,85.65709558471606,0,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes
a0fadb4e,21,113.43348400181597,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
55ed1e87,5,21.267662958331186,0,Male,No,Yes,No,Month-to-month,Yes,Mailed check,No,Yes,Yes
5f8a38f3,61,101.93424581470745,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
d91135e8,31,51.32188559780319,1,Male,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
46a42c13,57,103.68738041744903,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
0b085488,2,68.550790433179,1,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
ed94bd7a,61,65.81298466959456,0,Male,No,No,DSL,Two year,No,Electronic check,No,No,No
ad42c363,13,107.20979133831672,0,Male,No,No,Fiber optic,Month-to-month,Yes,Mailed check,Yes,No,Yes
19fb1327,70,103.44619645298849,1,Female,No,No,Fiber optic,Two year,No,Electronic check,No,No,No
01ce5983,55,107.76156185236235,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,Yes
9ff6e800,62,93.11501052567921,0,Female,Yes,No,Fiber optic,Month-to-month,No,Electronic check,No,Yes,Yes
65ab1605,64,74.3445129822331,0,Female,Yes,No,DSL,Two year,Yes,Mailed check,No,Yes,No
9b9e18a4,21,49.10720391851401,0,Male,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),No,Yes,No
fc279672,24,53.40332925343382,0,Male,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,No,Yes,No
d704660b,16,88.4644300930947,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
bac8c371,66,77.11430463998732,0,Female,Yes,Yes,DSL,Two year,No,Credit card (automatic),No,Yes,Yes
8288a9b0,9,103.49700404580504,0,Male,No,No,Fiber optic,Month-to-month,No,Mailed check,Yes,Yes,Yes
05b52482,71,83.8445721087097,0,Male,Yes,No,DSL,Two year,No,Mailed check,No,Yes,Yes
4386eae1,0,89.27591578188469,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
9ed74be3,4,54.01269382772321,0,Male,No,No,DSL,Month-to-month,No,Electronic check,No,Yes,Yes
aa8a5744,0,82.4353674844659,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
f50d732a,57,83.5393353618869,0,Female,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),No,No,Yes
c4a0b108,5,58.291958002150466,0,Male,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,No,Yes
c98be8e9,5,93.63271349295538,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
0525f974,21,23.545625168173093,0,Male,No,No,No,Month-to-month,Yes,Credit card (automatic),No,No,Yes
df162687,26,35.70279506915753,1,Female,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,No,No,Yes
b209efcf,1,19.896772492662418,0,Female,No,No,No,Month-to-month,No,Electronic check,Yes,Yes,No
288a13e3,6,86.1751291795192,0,Male,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
15812514,36,58.26463338977203,0,Female,Yes,No,DSL,Month-to-month,No,Electronic check,Yes,No,Yes
8bc136bd,5,68.77739157210829,1,Male,No,No,Fiber optic,Month-to-month,Yes,Mailed check,No,No,Yes
81c2d2c7,71,24.45883939542428,0,Male,Yes,No,No,Two year,No,Bank transfer (automatic),No,Yes,Yes
dff491c7,10,19.805441927719052,0,Female,Yes,Yes,No,One year,No,Mailed check,No,Yes,No
2ff7e628,13,18.371925738671273,0,Male,Yes,No,No,One year,No,Mailed check,No,No,Yes
519db7bd,65,82.73377125842961,0,Male,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),No,No,Yes
aa2a157a,15,38.339821411730966,0,Female,Yes,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,No
dd62ac4e,18,66.18400431599434,0,Male,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),No,No,Yes
9f1c8cb0,11,20.325686736784863,0,Female,Yes,Yes,No,Two year,No,Mailed check,No,Yes,No
6e688540,17,18.73697068800657,0,Female,No,No,No,Month-to-month,Yes,Credit card (automatic),No,No,Yes
6ac41cc2,2,43.63356118942905,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,No,Yes
9293f7c8,4,61.74714793293523,0,Male,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,No,Yes
d2708940,34,104.3333788024251,1,Male,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
c7626546,27,87.94716694678812,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
81467687,70,78.37459591995103,0,Male,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
c1cd8bca,23,19.354693657649126,0,Male,Yes,Yes,No,One year,No,Electronic check,No,No,No
ab4c7267,3,76.23834354884134,0,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,No
de8a44be,47,44.35812665275296,0,Female,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),No,No,Yes
c1512d8f,63,106.28421435916974,1,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,No,No
4a56e526,59,95.42112855578894,0,Female,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),No,Yes,Yes
ad4b4c86,2,70.17572550233947,1,Male,No,No,Fiber optic,Month-to-month,Yes,Mailed check,Yes,Yes,No
74cb1645,22,48.18999980923306,0,Female,No,Yes,DSL,One year,Yes,Credit card (automatic),No,No,Yes
edb48366,43,19.51826172933295,0,Male,No,No,No,One year,No,Bank transfer (automatic),No,Yes,Yes
3c6eb3cf,10,104.48876113965103,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Yes
4d0def6c,5,92.85032742890976,0,Male,No,Yes,Fiber optic,Month-to-month,No,Mailed check,Yes,No,No
b3ba121f,14,82.56146475924757,0,Female,No,Yes,DSL,Two year,No,Credit card (automatic),No,No,Yes
d34bae6d,9,74.55097443800528,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
7af8679c,38,20.245195775622275,0,Male,No,No,No,Two year,No,Bank transfer (automatic),No,Yes,No
5369628d,48,45.09269706124598,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,No,Yes,No
5ce5b368,41,68.35073456781366,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
5663c959,6,25.623745671312616,0,Male,Yes,Yes,No,One year,No,Credit card (automatic),No,Yes,Yes
e6bd4cf5,5,48.9119198002687,0,Male,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
37affc7e,52,19.399957182491534,0,Male,Yes,No,No,Two year,No,Electronic check,No,No,Yes
a9284065,3,17.328480982209005,0,Female,No,No,No,Month-to-month,No,Bank transfer (automatic),No,Yes,No
70a193df,15,20.046570588763423,0,Male,No,No,No,Two year,No,Credit card (automatic),No,No,Yes
8b358dc7,0,75.62833618331007,0,Female,No,No,Fiber optic,Month-to-month,Yes,Mailed check,Yes,No,Yes
f7c55dfe,70,25.56630344849916,0,Female,Yes,No,No,Two year,Yes,Credit card (automatic),No,No,Yes
a9f1501c,48,18.63496515787617,0,Female,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,No,Yes
6dd41864,18,76.28885538493239,0,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,No
38eeec51,9,18.482464745794218,0,Female,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,No,No
149de6ab,0,37.163356688863786,1,Male,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,No,No
4db68b99,62,84.0822213312885,0,Female,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),No,No,Yes
bb501f48,10,26.738934240590876,0,Male,No,No,DSL,Month-to-month,No,Mailed check,Yes,Yes,No
14ec0e71,55,20.986442014300835,0,Male,Yes,Yes,No,One year,Yes,Credit card (automatic),No,Yes,Yes
5381e97b,26,21.261755697897218,0,Female,Yes,Yes,No,One year,No,Mailed check,No,Yes,Yes
fc87b80b,35,104.74356264925441,0,Male,No,No,Fiber optic,One year,Yes,Electronic check,No,No,Yes
e2856f38,46,20.007338538747778,0,Male,Yes,Yes,No,Two year,No,Mailed check,No,No,No
0c0c035b,63,112.97395400799293,0,Male,Yes,Yes,Fiber optic,Two year,No,Mailed check,No,No,Yes
ee37aa5f,50,25.910878261671332,0,Male,No,Yes,No,Two year,No,Credit card (automatic),No,Yes,Yes
9f98d9ff,28,92.10939464313572,1,Male,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No
8e630ddd,60,95.03807641306948,0,Female,No,No,DSL,Two year,No,Credit card (automatic),No,No,Yes
f0be72c3,13,21.982393197321276,0,Female,No,No,No,One year,No,Credit card (automatic),No,No,Yes
38e24911,11,79.56553089296324,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,No,No
6b5e4db1,24,20.96624557489675,1,Male,No,No,No,One year,No,Credit card (automatic),No,No,No
77e8ac11,15,93.91116860584066,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,Yes,Yes
4c9c6932,2,26.023795261084437,0,Female,No,No,DSL,Month-to-month,No,Electronic check,Yes,No,Yes
0685af8e,27,90.36030009625429,0,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,Yes
f341eefd,35,101.42816621044766,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
f35926f9,38,94.65554172376639,0,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,Yes
1a803382,38,117.7064917758309,1,Male,Yes,Yes,Fiber optic,One year,Yes,Electronic check,Yes,Yes,No
861af652,18,56.772999207914445,0,Female,No,Yes,DSL,Two year,No,Mailed check,No,No,No
7ff0490d,34,69.8290934322338,0,Male,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),No,No,No
9208f48c,56,96.54838091034337,0,Male,Yes,Yes,Fiber optic,One year,Yes,Electronic check,No,Yes,Yes
90cc0156,0,86.79842709837799,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
a8f0f73e,26,18.507674973445496,0,Male,No,No,No,One year,No,Credit card (automatic),No,No,Yes
e4ae9dc9,2,56.683924103099436,0,Male,No,No,DSL,Month-to-month,No,Electronic check,Yes,No,No
00267382,58,104.0364581373219,0,Male,Yes,Yes,Fiber optic,One year,No,Credit card (automatic),No,Yes,No
96f5c14f,17,51.0204300636664,0,Female,No,Yes,DSL,Month-to-month,No,Mailed check,No,Yes,No
fe07f065,59,88.7163207665534,0,Female,Yes,Yes,DSL,Two year,No,Mailed check,No,Yes,Yes
2760c3ce,68,94.11078828196067,0,Female,Yes,No,DSL,Two year,No,Credit card (automatic),No,Yes,No
390907d5,72,83.3112048032044,0,Male,Yes,Yes,DSL,Two year,No,Credit card (automatic),No,No,No
9f87f243,3,87.06677861112128,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,No
ec46a4de,33,50.997719839230925,0,Female,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes
4d27cd0a,46,63.84374562734049,0,Male,No,No,DSL,One year,No,Electronic check,No,No,No
5b987cdc,18,54.64619809557496,0,Female,No,No,DSL,Month-to-month,Yes,Mailed check,No,No,Yes
c0eca0ec,23,84.85434959680603,1,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
2b1fe496,24,55.047967723957164,0,Male,No,No,DSL,Two year,No,Bank transfer (automatic),No,Yes,Yes
ba891345,45,63.5414460103115,0,Female,Yes,Yes,DSL,Two year,Yes,Credit card (automatic),No,No,Yes
85ae0131,51,91.82375814676477,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,Yes
9ef50636,59,68.76769109911037,1,Female,Yes,No,DSL,One year,Yes,Credit card (automatic),No,No,Yes
f62d0b12,48,90.33523837824708,0,Female,No,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),Yes,No,Yes
fca96a1b,34,19.8068258544689,0,Male,No,No,No,Two year,No,Mailed check,No,Yes,Yes
ddc892f1,70,23.21800713890376,0,Female,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,No,Yes
7251589e,15,51.898489117902216,0,Female,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,No,Yes
13aa7c1e,41,105.73588639552999,1,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,Yes
ba01f591,67,107.02319224443337,1,Female,Yes,No,Fiber optic,Two year,No,Credit card (automatic),No,Yes,No
ad784898,0,72.4700263061012,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
3c3c56f9,49,17.992414456913295,0,Female,Yes,Yes,No,One year,No,Credit card (automatic),No,No,No
e68143c7,0,21.42227220823829,0,Male,No,No,No,Month-to-month,Yes,Mailed check,Yes,No,Yes
717247d4,7,74.3292331150459,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
972f9940,14,80.89246948868355,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
8a1e258a,34,69.25341224352911,0,Male,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),No,No,Yes
a00da60b,38,20.727626372573077,0,Female,No,No,No,One year,No,Mailed check,No,Yes,No
3907793c,74,26.61895519692058,0,Female,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,Yes,No
9f1c73ee,31,90.59394180170136,0,Male,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),No,No,No
5cf89a11,2,27.867895674655532,0,Female,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,No,No,Yes
55ad42c7,12,101.49921389961204,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
27c28c80,8,50.57310533784435,0,Female,No,No,DSL,Month-to-month,No,Electronic check,No,No,Yes
07b122de,31,109.85949526312827,0,Female,No,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
ee5e213a,12,97.9109172952484,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
148cfb2d,60,64.36441744073987,0,Male,Yes,Yes,DSL,Two year,No,Electronic check,No,Yes,No
45ce4789,37,89.71759760779912,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
c03509ba,72,90.86920642391547,0,Female,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),Yes,No,No
5f693982,70,19.710330027397298,0,Male,Yes,No,No,Two year,No,Bank transfer (automatic),No,Yes,No
7aab68f4,0,86.40325729743373,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,No,Yes,Yes
2dcf2323,38,21.00804996385701,0,Male,Yes,No,No,Two year,Yes,Bank transfer (automatic),No,Yes,No
7b133ead,70,86.29051605670026,0,Female,No,No,DSL,Two year,No,Bank transfer (automatic),No,No,No
d8cec531,23,90.17044754169115,0,Male,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
4715ba57,11,50.71315450406017,0,Male,No,Yes,DSL,Month-to-month,Yes,Credit card (automatic),No,Yes,No
b44e3687,10,80.9617046469525,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,No
7952e296,66,20.93522427321927,0,Female,Yes,No,No,Two year,No,Mailed check,No,Yes,No
94c58506,20,95.23272143561152,0,Female,No,No,Fiber optic,One year,Yes,Mailed check,No,No,No
76b2dd55,35,63.258826541254344,0,Male,No,No,DSL,One year,Yes,Mailed check,Yes,Yes,No
522fcbf8,37,82.45319765827794,0,Female,No,No,Fiber optic,One year,Yes,Mailed check,No,Yes,No
86561bdc,44,49.50119273918565,0,Male,Yes,Yes,DSL,Two year,No,Credit card (automatic),No,No,Yes
52f5899b,7,65.28796187315855,0,Male,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
7c37fa36,68,24.91612078215649,0,Male,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,No,Yes
2cbe5913,9,51.76681244901316,0,Male,Yes,Yes,DSL,One year,No,Credit card (automatic),Yes,Yes,Yes
6634f9b5,66,85.6547115395756,0,Male,Yes,Yes,Fiber optic,One year,No,Credit card (automatic),No,No,Yes
63a4ee97,20,80.14076040776692,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,No
237cc01b,13,94.52247725575586,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
86a5a327,6,21.52387691552219,0,Female,Yes,Yes,No,Two year,No,Mailed check,No,Yes,No
e0e0da2d,60,92.11860132155529,0,Female,No,No,Fiber optic,One year,No,Electronic check,No,Yes,No
a6ad1609,26,72.14826860705449,0,Female,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),No,Yes,Yes
9ae569b1,17,94.20396496480738,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
acab5857,62,20.49121940649772,0,Male,No,No,No,Two year,No,Mailed check,No,Yes,Yes
90374bc6,40,83.72108577882481,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,No,Yes,No
ebf4246b,32,22.75851873456112,0,Female,Yes,No,No,Month-to-month,No,Electronic check,No,No,Yes
e55ff143,29,81.52676187134693,0,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,No
